B777-200 Operating Manual,Trevor Fenimore & Adam Gaweda
Unique nouns: 1564, Total nouns: 3966
Total time: Uncomputed,Cost per noun: Uncomputed
30  minutes,"['The FAA states that you must have enough fuel to reach your destination, make \na  missed  approach,  reach  your  alternate  and  hold  for  30  minutes.']",1
weather,"['Delta’s \nstandard is slightly higher, but if you are expecting bad weather, pack more fuel!', 'Review STAR / ILS charts and weather conditions at destination.', 'One of the best aspects of the 777 is the aircraft’s performance in severe weather \nconditions.', 'The advanced systems of the 777 make navigating through bad weather easier \nthan in other commercial aircraft.']",4
"delta’s 
standard","['Delta’s \nstandard is slightly higher, but if you are expecting bad weather, pack more fuel!']",1
bad weather,"['Delta’s \nstandard is slightly higher, but if you are expecting bad weather, pack more fuel!', 'The advanced systems of the 777 make navigating through bad weather easier \nthan in other commercial aircraft.']",2
more fuel,"['Delta’s \nstandard is slightly higher, but if you are expecting bad weather, pack more fuel!']",1
body,"['When flying over long bodies of water, remember that in the event of pressurization \nproblem or an engine failure that requires descent to 14,000 feet MSL for passenger \ncomfort, the fuel burn for your aircraft will increase significantly and may leave you \nshort of your initial destination.']",1
water,"['When flying over long bodies of water, remember that in the event of pressurization \nproblem or an engine failure that requires descent to 14,000 feet MSL for passenger \ncomfort, the fuel burn for your aircraft will increase significantly and may leave you \nshort of your initial destination.']",2
event,"['When flying over long bodies of water, remember that in the event of pressurization \nproblem or an engine failure that requires descent to 14,000 feet MSL for passenger \ncomfort, the fuel burn for your aircraft will increase significantly and may leave you \nshort of your initial destination.']",1
pressurization,"['When flying over long bodies of water, remember that in the event of pressurization \nproblem or an engine failure that requires descent to 14,000 feet MSL for passenger \ncomfort, the fuel burn for your aircraft will increase significantly and may leave you \nshort of your initial destination.']",1
problem,"['When flying over long bodies of water, remember that in the event of pressurization \nproblem or an engine failure that requires descent to 14,000 feet MSL for passenger \ncomfort, the fuel burn for your aircraft will increase significantly and may leave you \nshort of your initial destination.', ' \nThe 777’s power can offset some pilot errors, but the power can also cause problems \nduring tight maneuvers.', 'However, wind shear can be a problem given the \naircraft’s weight.']",3
comfort,"['When flying over long bodies of water, remember that in the event of pressurization \nproblem or an engine failure that requires descent to 14,000 feet MSL for passenger \ncomfort, the fuel burn for your aircraft will increase significantly and may leave you \nshort of your initial destination.']",2
long bodies,"['When flying over long bodies of water, remember that in the event of pressurization \nproblem or an engine failure that requires descent to 14,000 feet MSL for passenger \ncomfort, the fuel burn for your aircraft will increase significantly and may leave you \nshort of your initial destination.']",1
the event,"['When flying over long bodies of water, remember that in the event of pressurization \nproblem or an engine failure that requires descent to 14,000 feet MSL for passenger \ncomfort, the fuel burn for your aircraft will increase significantly and may leave you \nshort of your initial destination.']",1
"pressurization 
problem","['When flying over long bodies of water, remember that in the event of pressurization \nproblem or an engine failure that requires descent to 14,000 feet MSL for passenger \ncomfort, the fuel burn for your aircraft will increase significantly and may leave you \nshort of your initial destination.']",1
an engine failure,"['When flying over long bodies of water, remember that in the event of pressurization \nproblem or an engine failure that requires descent to 14,000 feet MSL for passenger \ncomfort, the fuel burn for your aircraft will increase significantly and may leave you \nshort of your initial destination.']",1
"14,000 feet","['When flying over long bodies of water, remember that in the event of pressurization \nproblem or an engine failure that requires descent to 14,000 feet MSL for passenger \ncomfort, the fuel burn for your aircraft will increase significantly and may leave you \nshort of your initial destination.']",1
your initial destination,"['When flying over long bodies of water, remember that in the event of pressurization \nproblem or an engine failure that requires descent to 14,000 feet MSL for passenger \ncomfort, the fuel burn for your aircraft will increase significantly and may leave you \nshort of your initial destination.']",1
plan,"['Plan accordingly!', 'While the 777 can handle severe conditions, it is the pilot’s responsibility to \nplan effectively and safely.']",4
bit,"['Airlines  provides  32-bit  Windows  aircraft  fleet  installer  utilities  for  its \naircraft, as part of its Fleet Library.']",1
windows,"['Airlines  provides  32-bit  Windows  aircraft  fleet  installer  utilities  for  its \naircraft, as part of its Fleet Library.']",1
installer,"['Airlines  provides  32-bit  Windows  aircraft  fleet  installer  utilities  for  its \naircraft, as part of its Fleet Library.', 'The Boeing 777 fleet installer contains no fewer than \nten aircraft – MelJet Delta Air Lines B777-200ER models in the three Delta liveries, as \nwell as examples in Air France and Korean Air Lines colors.', 'The installer \nalso contains replacement textures for the default B777-300 that comes with Microsoft \nFlight Simulator, in Delta, Air France and Korean Air Lines.', 'If  you  find  a  model  or  panel  that  you  believe  is \nsuperior to the ones provided in the aircraft installer, please contact us and send us a \ncopy.']",4
utility,"['Airlines  provides  32-bit  Windows  aircraft  fleet  installer  utilities  for  its \naircraft, as part of its Fleet Library.']",1
part,"['Airlines  provides  32-bit  Windows  aircraft  fleet  installer  utilities  for  its \naircraft, as part of its Fleet Library.']",2
library,"['Airlines  provides  32-bit  Windows  aircraft  fleet  installer  utilities  for  its \naircraft, as part of its Fleet Library.', 'These aircraft models and panels are available from the Delta Virtual Airlines Fleet \nLibrary, as well as the popular flight simulation web sites http://www.flightsim.com \nand  http://www.avsim.com/.']",2
32-bit  windows  aircraft  fleet,"['Airlines  provides  32-bit  Windows  aircraft  fleet  installer  utilities  for  its \naircraft, as part of its Fleet Library.']",1
installer  utilities,"['Airlines  provides  32-bit  Windows  aircraft  fleet  installer  utilities  for  its \naircraft, as part of its Fleet Library.']",1
"its 
aircraft","['Airlines  provides  32-bit  Windows  aircraft  fleet  installer  utilities  for  its \naircraft, as part of its Fleet Library.']",1
its fleet library,"['Airlines  provides  32-bit  Windows  aircraft  fleet  installer  utilities  for  its \naircraft, as part of its Fleet Library.']",1
meljet,"['The Boeing 777 fleet installer contains no fewer than \nten aircraft – MelJet Delta Air Lines B777-200ER models in the three Delta liveries, as \nwell as examples in Air France and Korean Air Lines colors.']",1
lines,"['The Boeing 777 fleet installer contains no fewer than \nten aircraft – MelJet Delta Air Lines B777-200ER models in the three Delta liveries, as \nwell as examples in Air France and Korean Air Lines colors.', 'The installer \nalso contains replacement textures for the default B777-300 that comes with Microsoft \nFlight Simulator, in Delta, Air France and Korean Air Lines.', 'Delta Virtual Airlines is not in anyway affiliated with Delta Air Lines or any of its \nsubsidiaries.', 'Lines  web  site  is  located  at \nhttp://www.delta.com/.', 'This manual makes no claim to represent Boeing, \nRolls Royce, General Electric, Pratt & Whitney, Microsoft, Delta Air Lines,']",6
b777,"['The Boeing 777 fleet installer contains no fewer than \nten aircraft – MelJet Delta Air Lines B777-200ER models in the three Delta liveries, as \nwell as examples in Air France and Korean Air Lines colors.', 'The installer \nalso contains replacement textures for the default B777-300 that comes with Microsoft \nFlight Simulator, in Delta, Air France and Korean Air Lines.']",2
livery,"['The Boeing 777 fleet installer contains no fewer than \nten aircraft – MelJet Delta Air Lines B777-200ER models in the three Delta liveries, as \nwell as examples in Air France and Korean Air Lines colors.']",1
the boeing 777 fleet installer,"['The Boeing 777 fleet installer contains no fewer than \nten aircraft – MelJet Delta Air Lines B777-200ER models in the three Delta liveries, as \nwell as examples in Air France and Korean Air Lines colors.']",1
ten aircraft,"['The Boeing 777 fleet installer contains no fewer than \nten aircraft – MelJet Delta Air Lines B777-200ER models in the three Delta liveries, as \nwell as examples in Air France and Korean Air Lines colors.']",1
meljet delta air lines b777-200er models,"['The Boeing 777 fleet installer contains no fewer than \nten aircraft – MelJet Delta Air Lines B777-200ER models in the three Delta liveries, as \nwell as examples in Air France and Korean Air Lines colors.']",1
the three delta liveries,"['The Boeing 777 fleet installer contains no fewer than \nten aircraft – MelJet Delta Air Lines B777-200ER models in the three Delta liveries, as \nwell as examples in Air France and Korean Air Lines colors.']",1
examples,"['The Boeing 777 fleet installer contains no fewer than \nten aircraft – MelJet Delta Air Lines B777-200ER models in the three Delta liveries, as \nwell as examples in Air France and Korean Air Lines colors.']",1
korean air lines colors,"['The Boeing 777 fleet installer contains no fewer than \nten aircraft – MelJet Delta Air Lines B777-200ER models in the three Delta liveries, as \nwell as examples in Air France and Korean Air Lines colors.']",1
paint,"['Two special paint schemes, \nthe Delta ‘Soaring Spirit’ and the Korean World Cup 2002, are also included.']",1
scheme,"['Two special paint schemes, \nthe Delta ‘Soaring Spirit’ and the Korean World Cup 2002, are also included.']",1
soaring,"['Two special paint schemes, \nthe Delta ‘Soaring Spirit’ and the Korean World Cup 2002, are also included.']",1
spirit,"['Two special paint schemes, \nthe Delta ‘Soaring Spirit’ and the Korean World Cup 2002, are also included.']",1
cup,"['Two special paint schemes, \nthe Delta ‘Soaring Spirit’ and the Korean World Cup 2002, are also included.']",1
two special paint schemes,"['Two special paint schemes, \nthe Delta ‘Soaring Spirit’ and the Korean World Cup 2002, are also included.']",1
the delta ‘soaring spirit,"['Two special paint schemes, \nthe Delta ‘Soaring Spirit’ and the Korean World Cup 2002, are also included.']",1
the korean world cup,"['Two special paint schemes, \nthe Delta ‘Soaring Spirit’ and the Korean World Cup 2002, are also included.']",1
replacement,"['The installer \nalso contains replacement textures for the default B777-300 that comes with Microsoft \nFlight Simulator, in Delta, Air France and Korean Air Lines.']",1
texture,"['The installer \nalso contains replacement textures for the default B777-300 that comes with Microsoft \nFlight Simulator, in Delta, Air France and Korean Air Lines.']",1
default,"['The installer \nalso contains replacement textures for the default B777-300 that comes with Microsoft \nFlight Simulator, in Delta, Air France and Korean Air Lines.', 'All aircraft use the default Boeing 777 panel included with Microsoft Flight Simulator.']",2
microsoft,"['The installer \nalso contains replacement textures for the default B777-300 that comes with Microsoft \nFlight Simulator, in Delta, Air France and Korean Air Lines.', 'All aircraft use the default Boeing 777 panel included with Microsoft Flight Simulator.', 'This manual makes no claim to represent Boeing, \nRolls Royce, General Electric, Pratt & Whitney, Microsoft, Delta Air Lines,']",4
