speed,"[['document', ['At the beginning of the ""Jet Age"" in the late 1950s and early 1960s, speed was the paramount consideration between jetliners.', 'Early airliners such as the Boeing 720 could cruise up to Mach 0.90, and the Convair 990 reached speeds up to Mach 0.97.', 'Reduce speed down to 270 KIAS passing through FL180.']]]",3,3
speed brake,"[['document', ['Speed Brakes ARMED (cid:131)']]]",1,1
speed brake down cid:131,"[['document', ['Speed Brakes DOWN (cid:131)']]]",1,1
split shipment,"[['document', [""Also, the fan case is easily separated from the engine's core for split shipment without disturbing the bearing compartments.""]]]",1,1
standard,"[['document', ['Any trip estimations that you see in this manual are for calm winds and standard temperatures, any deviation from standard, winds or temperature will result in different actual performance for your aircraft.']]]",1,1
standard cruise altitude,"[['document', ['Standard Cruise Altitudes: FL300 - FL410 (cid:131)']]]",1,1
standard equipment,"[['document', ['Enhanced Ground Proximity Warning System (EGPWS) is standard equipment.']]]",1,1
standard operating procedure,"[['document', ['Using standard operating procedures (see below) allows the pilots to estimate fuel loads closely and for company to budget appropriately.']]]",1,1
standard temperature,"[['document', ['Any trip estimations that you see in this manual are for calm winds and standard temperatures, any deviation from standard, winds or temperature will result in different actual performance for your aircraft.']]]",1,1
standby,"[['document', ['Transponder STANDBY (cid:131)']]]",1,1
standby parking,"[['document', ['Transponder STANDBY PARKING (cid:131)']]]",1,1
start,"[['document', ['Before Start.........................................................................................................', 'After Start...........................................................................................................', 'Preflight Briefing COMPLETE BEFORE START (cid:131)', 'Flight Controls CHECKED AFTER START (cid:131)']]]",4,4
steel cable,"[['document', ['A ""fly-by-wire"" flight control saves weight and simplifies factory assembly compared to conventional mechanical systems relying on steel cables, and requires fewer spares and less maintenance in airline service.']]]",1,1
strobe,"[['document', ['Strobes and Landing Lights OFF.']]]",1,1
strong crosswind,"[['document', ['Not only is the aircraft stable, but strong crosswinds can be handled on demand.']]]",1,1
sure throttle,"[['document', ['Make sure throttle is at idle and start engines.']]]",1,1
t,"[['document', [""(cid:131) Descent before 100nm may increase fuel, however T/D is at pilot's discretion.""]]]",1,1
take-off,"[['document', ['Call the Tower and inform you are aborting Take-off.']]]",1,1
"take-off "" checklist","[['document', ['(cid:131) Execute ""Before Take-off"" checklist.']]]",1,1
take-off ................................................................................................ 20 single engine departure,"[['document', ['Rejected Take-off ................................................................................................20 Single Engine Departure.......................................................................................']]]",1,1
takeoff,"[['document', ['Before Takeoff.....................................................................................................', 'After Takeoff.......................................................................................................', 'TAKEOFF (cid:131)', 'Flaps SET___ BEFORE TAKEOFF (cid:131)', 'Transponder TA / RA AFTER TAKEOFF (cid:131)']]]",5,5
talon,"[['document', [""These include the industry's most advanced single-crystal superalloy materials, powdered metal disks, TALON (Technology for Advanced Low NOx) combustor technology (PW4098), and an improved Full-Authority Digital Electronic Control (FADEC).""]]]",1,1
tank,"[['document', ['Set Fuel Cross feed from tank on failed engine side.']]]",1,1
taxi,"[['document', ['Release brakes and taxi to assigned runway.', 'Taxi off the runway.', 'Obtain clearance to taxi to gate/parking area.', 'TAXI TO TERMINAL (cid:131)']]]",4,4
taxi light,"[['document', ['Taxi Lights ON.']]]",1,1
technology,"[['document', [""These include the industry's most advanced single-crystal superalloy materials, powdered metal disks, TALON (Technology for Advanced Low NOx) combustor technology (PW4098), and an improved Full-Authority Digital Electronic Control (FADEC).""]]]",1,1
temperature,"[['document', ['Any trip estimations that you see in this manual are for calm winds and standard temperatures, any deviation from standard, winds or temperature will result in different actual performance for your aircraft.']]]",1,1
terrain,"[['document', ['The EGPWS displays potentially threatening terrain and gives an audible alert up to a minute in advance of possible terrain conflict, compared with 10 to 15 seconds for previous systems.']]]",1,1
test,"[['document', ['The information in this manual has been gathered from Internet resources and from test flying the aircraft.']]]",1,1
that flight captain,"[['document', ['Any incident that was the result of miscalculating the fuel load will always be the fault and sole responsibility of that flights captain and crew.']]]",1,1
"the "" jet age","[['document', ['At the beginning of the ""Jet Age"" in the late 1950s and early 1960s, speed was the paramount consideration between jetliners.']]]",1,1
the -200er/lr,"[['document', ['The 777-300ER is a versatile long-range aircraft with an increased capacity over the -200ER/LR.']]]",1,1
the 1980,"[['document', ['In the 1980s, airlines started to make extensive use of ""big twin"" aircraft such as the Boeing 757, 767 and Airbus 300 to deliver large passenger loads without the high operating costs of the multi-engine aircraft they replaced, such as the 727, DC-10 and DC-8.']]]",1,1
the 45 minute reserve,"[['document', ['Please note that this does not take into account the 45 minute reserve required (approximately 14,000 lbs.)']]]",1,1
the 757,"[['document', ['In response to airline preference, the layout of the 777 flight deck is in a horizontal format similar to that of other recent Boeing aircraft, such as the 757, 767 and the 747-400.']]]",1,1
the 767-x.,"[['document', ['Originally, they started out with a 767 derivative called the 767-X. After initial customer feedback, this derivative design was scrapped in favor of a completely new aircraft that became the 777.']]]",1,1
the 777 chief pilot,"[['document', ['If you need assistance finding a particular chart or have questions regarding interpretation of the charts, please contact the 777 Chief Pilot.']]]",1,1
the 777 engine,"[['document', ['Given the high thrust output from the 777 engines, climbing at higher rates is not as difficult as in other large aircraft.']]]",1,1
the 777 family,"[['document', ['This newest member of the 777 family is ""market-driven"" to meet airline demand for a jetliner sized to replace older twin-aisle airplanes, including early versions of the 747.', ""The 777-300 complements the existing range of available 777 models with another set of mission capabilities for the world's carriers and offers an attractive option for progressively lower costs per seat within the 777 family.""]]]",2,2
the 777 flight deck,"[['document', ['In response to airline preference, the layout of the 777 flight deck is in a horizontal format similar to that of other recent Boeing aircraft, such as the 757, 767 and the 747-400.']]]",1,1
the 777 program,"[['document', ['The 777 program was launched in October 1990 with an order from United Airlines.']]]",1,1
the 777's advanced brake capability,"[['document', [""This will give the pilot more room to recover and with the 777's advanced braking capabilities, slowing after a hot landing is not as difficult as in other large aircraft such as the 767-400, 747-400 and 340-600.""]]]",1,1
the 777's international flight schedule,"[['document', [""PAGE 23 Boeing 777-200ER Aircraft Operating Manual One of the most important attributes of a 777 pilot is knowledge of international flight rules and trans-oceanic rules given the 777's international flight schedule.""]]]",1,1
the 777's power,"[['document', [""The 777's power can offset some pilot errors, but the power can also cause problems during tight maneuvers.""]]]",1,1
"the 777-200 to 8,810 nautical mile","[['document', ['The 777s seat from 301 to 368 passengers in a three-class configuration with a range of 5,210 nautical miles (9,649 km) in the 777-200 to 8,810 nautical miles (16,316 km) for the 777-200LR (longer range) model.']]]",1,1
the 777-200er,"[['document', ['With a full load of fuel, the 777-200ER is capable of flying approximately 7,730 nautical miles.']]]",1,1
the 777-200lr long range ) model,"[['document', ['The 777s seat from 301 to 368 passengers in a three-class configuration with a range of 5,210 nautical miles (9,649 km) in the 777-200 to 8,810 nautical miles (16,316 km) for the 777-200LR (longer range) model.']]]",1,1
the 777-300 complement,"[['document', [""The 777-300 complements the existing range of available 777 models with another set of mission capabilities for the world's carriers and offers an attractive option for progressively lower costs per seat within the 777 family.""]]]",1,1
the 777-300 flight deck,"[['document', ['The 777-300 flight deck includes a Ground Maneuver Camera System (GMCS), designed to assist the pilot in ground maneuvering the 777-300 with camera views of the nose gear and main gear areas.']]]",1,1
the 777-300er,"[['document', ['The 777 currently is available in five models: 777-200, 777-200ER (extended range), 777-200LR (longer-range), 777-300 and the 777-300ER.', 'Both the 777-200LR and the 777-300ER were entered into service within the past year.', 'The 777-300ER is a versatile long-range aircraft with an increased capacity over the -200ER/LR.', 'PAGE 3 Boeing 777-200ER Aircraft Operating Manual Certification, first delivery, and entry into service of the 777-300ER are set for 2003.']]]",4,4
